Packageid,HouseName,Facade,Brand,Storey,CarSpaces,Price,Study,Ensuite,BedRooms,BathRooms,LandSize,BlockType,HouseSize
225099,Fitzroy,Monet,Gen,Double,2,799650,1,1,4,2,448,Regular,323
225101,Carlton,Dowd,Gen,Single,2,709260,0,1,4,2,448,Regular,206
225105,Collingwood,Dowd,Gen,Single,2,304630,0,1,3,2,347,Irregular,148
225106,Caulfield,Drysdale,Gen,Single,2,582000,0,1,3,2,460,Regular,207
225107,Macleod,Dowd,Gen,Single,2,407180,0,1,4,2,583,Irregular,238
225108,Caulfield,Drysdale,Gen,Single,2,361460,0,1,4,2,420,Regular,231
225111,Parkville,Sunseeker,Gen,Single,2,364250,0,1,4,2,420,Regular,208
225113,Ivanhoe,Arkley,Gen,Single,2,331670,0,1,3,2,420,Regular,179
225114,Carlton,Drysdale,Gen,Single,2,450777,0,1,3,2,366,Regular,178
225117,Cremorne,Drysdale,Gen,Single,2,332410,0,1,4,2,420,Regular,177
225119,Carlton,Dowd,Gen,Single,2,343500,0,1,3,2,439,Regular,178
225124,Macleod,Drysdale,Gen,Single,2,393710,0,1,4,2,559,Regular,283
225130,Albion,Condor,Gen,Double,1,383990,0,1,3,2,390,Regular,161
225132,Fitzroy,Streeton,Gen,Double,2,572490,1,1,4,2,469,Regular,323
225133,Kooyong,Dowd,Gen,Single,2,480190,0,1,4,2,432,Regular,211
225134,Carlton,Nolan,Gen,Single,2,482490,0,1,4,2,432,Regular,218
225135,Cremorne,Laing,Gen,Single,2,458590,0,1,4,2,414,Regular,172
225136,Ivanhoe,Arkley,Gen,Single,2,473090,0,1,3,2,457,Regular,179
225137,Northcote,Haring,Gen,Single,2,495090,0,1,4,2,469,Regular,250
225147,Macleod,Drysdale,Gen,Single,2,731600,0,1,4,2,536,Corner,238
225148,Ormond,Dowd,Gen,Single,2,748600,1,1,4,2,536,Corner,263
225149,Caulfield,Haring,Gen,Single,2,715600,0,1,3,2,536,Corner,207
225150,Spotswood,Drysdale,Gen,Single,2,723600,0,1,3,2,536,Corner,223
225151,Fitzroy,Condor,Gen,Double,2,809100,1,1,4,2,536,Corner,323
225154,Collingwood,Haring,Gen,Single,2,427600,0,1,3,2,442,Irregular,172
225155,Camberwell,Arkley,Gen,Single,1,416800,0,1,3,2,400,Corner,160
225156,Macleod,Arkley,Gen,Single,2,550100,0,1,5,2,672,Regular,299
225157,Clifton,Drysdale,Gen,Single,1,389200,0,1,2,2,348,Corner,130
225158,Strathmore,Arkley,Gen,Single,2,513800,1,1,4,2,503,Corner,268
225159,Spotswood,Drysdale,Gen,Single,2,480000,0,1,3,2,488,Corner,223
225160,Canterbury,Alpine,Gen,Single,2,652300,0,1,4,2,540,Corner,250
225161,Macleod,Nolan,Gen,Single,2,657700,0,1,4,2,540,Corner,266
225162,Hawthorn,Orana,Gen,Double,2,773400,1,1,4,2,540,Corner,395
225163,Osborne,Rainforest,Gen,Double,2,783000,0,1,5,2,540,Corner,416
225164,Alphington,Drysdale,Gen,Single,2,547365,0,1,3,2,387,Corner,158
225168,Ashwood,Monet,Gen,Double,2,680385,1,1,4,2,421,Regular,298
225176,Sandringham,Drysdale,Gen,Single,2,468172,0,1,3,2,263,Regular,151
225177,Camberwell,Drysdale,Gen,Single,1,470312,0,1,3,2,291,Regular,142
225179,Cremorne,Nolan,Gen,Single,2,453100,0,1,4,2,633,Irregular,172
225180,Carlton,Arkley,Gen,Single,2,476300,0,1,4,2,633,Irregular,218
225182,Camberwell,Drysdale,Gen,Single,1,491397,0,1,3,2,294,Regular,160
225183,Canterbury,Drysdale,Gen,Single,2,583142,0,1,4,2,392,Regular,234
225184,Cremorne,Dowd,Gen,Single,2,568842,0,1,4,2,392,Regular,177
225185,Sandringham,Arkley,Gen,Single,2,527937,0,1,3,2,350,Regular,151
225186,Carlton,Arkley,Gen,Single,2,532522,0,1,3,2,350,Regular,178
225187,Ashwood,Streeton,Gen,Double,2,625107,1,1,4,2,350,Regular,241
225188,Ashwood,Matisse,Gen,Double,2,632752,1,1,4,2,387,Corner,241
225189,Kooyong,Drysdale,Gen,Single,2,571192,0,1,3,2,403,Corner,182
225191,Ivanhoe,Arkley,Gen,Single,2,453590,0,1,3,2,419,Regular,179
225192,Clifton,Drysdale,Gen,Single,1,476847,0,1,2,2,294,Regular,130
225193,Elwood,Matisse,Gen,Double,2,577057,1,1,3,2,294,Regular,224
225194,Yarraville,Condor,Gen,Double,2,599930,1,1,3,2,499,Corner,198
225196,Oakleigh,Condor,Gen,Double,2,598940,1,1,4,2,454,Corner,204
225197,Caulfield,Nolan,Gen,Single,2,557480,0,1,3,2,523,Corner,207
225198,Kooyong,Arkley,Gen,Single,2,529070,0,1,4,2,427,Corner,211
225199,Macleod,Dowd,Gen,Single,2,583720,0,1,4,2,512,Regular,266
225200,Ashwood,Monet,Gen,Double,2,672050,1,1,4,2,475,Corner,352
225205,Alphington,Nolan,Gen,Single,2,550265,0,1,3,2,387,Corner,158
225208,Alphington,Drysdale,Gen,Single,2,547265,0,1,3,2,387,Corner,158
225209,Carlton,Dowd,Gen,Single,2,660127,1,1,4,2,449,Regular,237
225210,Deepdene,Drysdale,Gen,Single,2,652727,0,1,4,2,434,Corner,246
225211,Kooyong,Drysdale,Gen,Single,2,641627,0,1,4,2,449,Regular,211
225212,Malvern,Alpine,Gen,Single,2,531990,0,1,4,2,392,Regular,234
225213,Strathmore,Drysdale,Gen,Single,2,522300,0,1,4,2,392,Regular,234
225214,Mckinnon,Heathland,Gen,Double,2,748727,1,1,4,2,449,Regular,307
225215,Alphington,Strider,Gen,Single,2,550765,0,1,3,2,387,Corner,158
225216,Carlton,Arkley,Gen,Single,2,488030,0,1,4,2,350,Regular,206
225217,Cremorne,Haring,Gen,Single,2,616127,0,1,4,2,434,Corner,172
225219,Sandringham,Dowd,Gen,Single,2,463330,0,1,3,2,350,Regular,151
225220,Cremorne,Nolan,Gen,Single,2,492430,0,1,4,2,392,Regular,172
225222,Hawthorn,Condor,Gen,Double,2,723527,1,1,4,2,434,Corner,333
225223,Spotswood,Woodland,Gen,Single,2,559430,0,1,3,2,448,Regular,223
225225,Macleod,Strider,Gen,Single,2,606150,0,1,4,2,512,Regular,266
225226,Kooyong,Drysdale,Gen,Single,2,518400,0,1,4,2,400,Regular,211
225227,Ormond,Haring,Gen,Single,2,604450,1,1,4,2,512,Regular,263
225228,Ivanhoe,Nolan,Gen,Single,2,520850,0,1,3,2,400,Regular,207
225229,Williamstown,Dowd,Gen,Single,2,599200,0,1,4,2,512,Regular,251
225230,Sandringham,Strider,Gen,Single,2,512337,0,1,3,2,450,Corner,151
225231,Clifton,Haring,Gen,Single,1,445200,0,1,2,2,294,Regular,130
225232,Ripponlea,Matisse,Gen,Double,2,542900,1,1,4,2,294,Regular,207
225233,Camberwell,Nolan,Gen,Single,1,455500,0,1,3,2,294,Regular,142
225234,Caulfield,Nolan,Gen,Single,2,542200,0,1,3,2,392,Regular,207
225235,Sandringham,Nolan,Gen,Single,2,511837,0,1,3,2,450,Corner,151
225236,Sandringham,Arkley,Gen,Single,2,508837,0,1,3,2,450,Corner,151
225237,Camberwell,Nolan,Gen,Single,1,520765,0,1,3,2,336,Regular,160
225238,Camberwell,Arkley,Gen,Single,1,517765,0,1,3,2,336,Regular,160
225239,Camberwell,Nolan,Gen,Single,1,520765,0,1,3,2,336,Regular,160
225240,Alphington,Drysdale,Gen,Single,2,463572,0,1,3,2,294,Regular,153
225241,Camberwell,Drysdale,Gen,Single,1,517765,0,1,3,2,336,Regular,160
225242,Camberwell,Nolan,Gen,Single,1,520765,0,1,3,2,336,Regular,160
225243,Bellfield,Strider,Gen,Single,1,531365,0,1,4,2,337,Regular,184
225244,Bellfield,Laing,Gen,Single,1,530865,0,1,4,2,337,Regular,184
225245,Bellfield,Strider,Gen,Single,1,531365,0,1,4,2,337,Regular,184
225246,Alphington,Dowd,Gen,Single,2,522765,0,1,3,2,337,Regular,158
225253,Canterbury,Alpine,Gen,Single,2,640947,0,1,4,2,448,Regular,250
225258,Carlton,Dowd,Gen,Single,2,596262,0,1,4,2,432,Regular,218
225261,Kooyong,Laing,Gen,Single,2,571962,0,1,4,2,403,Regular,211
225262,Canterbury,Alpine,Gen,Single,2,575462,0,1,4,2,392,Regular,234
225263,Ivanhoe,Haring,Gen,Single,2,523862,0,1,3,2,350,Regular,179
225264,Collingwood,Drysdale,Gen,Single,2,473962,0,1,3,2,294,Regular,148
225268,Clifton,Arkley,Gen,Single,1,433962,0,1,2,2,242,Regular,130
225269,Carlton,Haring,Gen,Single,2,509662,0,1,3,2,317,Corner,178
225270,Canterbury,Drysdale,Gen,Single,2,627347,0,1,4,2,448,Regular,234
225271,Caulfield,Haring,Gen,Single,2,626847,0,1,4,2,448,Regular,231
225272,Fitzroy,Condor,Gen,Double,2,711669,1,1,4,2,448,Regular,323
225276,Spotswood,Drysdale,Gen,Single,2,594490,0,1,3,2,632,Corner,223
225295,Canterbury,Drysdale,Gen,Single,2,593770,0,1,4,2,443,Regular,234
225296,Parkville,Woodland,Gen,Single,2,567670,0,1,4,2,350,Regular,208
225302,Parkville,Sunseeker,Gen,Single,2,400840,0,1,4,2,760,Irregular,208
225303,Clifton,Arkley,Gen,Single,1,474810,0,1,2,2,263000,Regular,130
225304,Carlton,Arkley,Gen,Single,2,404880,1,1,4,2,760,Irregular,237
225307,Kooyong,Haring,Gen,Single,2,546830,0,1,3,2,350,Regular,182
225308,Carlton,Drysdale,Gen,Single,2,566360,0,1,3,2,392,Regular,178
225311,Macleod,Arkley,Gen,Single,2,425300,0,1,5,2,637,Regular,299
225312,Ormond,Haring,Gen,Single,2,393690,1,1,3,2,637,Regular,237
225313,Strathmore,Drysdale,Gen,Single,2,594170,0,1,4,2,443,Regular,234
225314,Caulfield,Drysdale,Gen,Single,2,593270,0,1,4,2,443,Regular,231
225315,Malvern,Drysdale,Gen,Single,2,595320,0,1,4,2,443,Regular,234
225316,Deepdene,Drysdale,Gen,Single,2,590500,0,1,4,2,443,Regular,225
225319,Hawthorn,Monet,Gen,Double,2,713969,1,1,4,2,448,Regular,333
225321,Malvern,Woodland,Gen,Single,2,634397,0,1,4,2,448,Regular,234
225322,Cremorne,Drysdale,Gen,Single,2,536450,0,1,4,2,392,Corner,177
225323,Malvern,Alpine,Gen,Single,2,651587,1,1,4,2,448,Regular,267
225324,Hawthorn,Matisse,Gen,Double,2,713969,1,1,4,2,448,Regular,333
225325,Fitzroy,Monet,Gen,Double,2,741674,1,1,4,2,448,Regular,384
225326,Spotswood,Drysdale,Gen,Single,2,622130,0,1,3,2,448,Regular,223
225327,Williamstown,Dowd,Gen,Single,2,613320,0,1,4,2,448,Regular,251
225329,Strathmore,Nolan,Gen,Single,2,610880,0,1,4,2,448,Regular,251
225331,Carlton,Haring,Gen,Single,2,574940,0,1,4,2,400,Regular,218
225335,Macleod,Nolan,Gen,Single,2,385090,0,1,4,2,626,Regular,238
225336,Spotswood,Alpine,Gen,Single,2,419100,1,1,4,2,626,Regular,284
225337,Malvern,Woodland,Gen,Single,2,383550,0,1,4,2,604,Regular,234
225338,Caulfield,Drysdale,Gen,Single,2,364060,0,1,3,2,604,Regular,207
225339,Carlton,Arkley,Gen,Single,2,377350,0,1,4,2,730,Irregular,206
225340,Parkville,Sunseeker,Gen,Single,2,389050,0,1,4,2,730,Irregular,208
225341,Ivanhoe,Dowd,Gen,Single,2,373870,0,1,3,2,659,Regular,207
225342,Kooyong,Drysdale,Gen,Single,2,350000,0,1,3,2,659,Regular,182
225343,Carlton,Nolan,Gen,Single,2,659737,1,1,4,2,628,Irregular,237
225344,Ashwood,Matisse,Gen,Double,2,782231,1,1,5,2,628,Irregular,384
225345,Kooyong,Dowd,Gen,Single,2,637437,0,1,4,2,596,Regular,224
225346,Mckinnon,Rainforest,Gen,Double,2,734072,1,1,4,2,596,Regular,307
225348,Portsea,Heathland,Gen,Double,2,775510,1,1,4,2,620,Regular,298
225349,Ashwood,Condor,Gen,Double,2,756190,1,1,4,2,510,Irregular,298
225351,Carlton,Dowd,Gen,Single,2,333790,0,1,3,2,350,Regular,178
225352,Ivanhoe,Drysdale,Gen,Single,2,326990,0,1,3,2,350,Regular,179
225353,Albion,Matisse,Gen,Double,1,525904,0,1,3,2,331,Corner,161
225354,Ashwood,Matisse,Gen,Double,2,649770,1,1,4,2,512,Corner,298
225355,Canterbury,Alpine,Gen,Single,2,563700,0,1,4,2,392,Regular,234
225356,Kooyong,Drysdale,Gen,Single,2,562200,0,1,4,2,400,Regular,211
225357,Ashwood,Orana,Gen,Double,2,654500,1,1,4,2,376,Regular,298
225358,Malvern,Woodland,Gen,Single,2,629800,1,1,4,2,448,Regular,267
225359,Parkville,Sunseeker,Gen,Single,2,371590,0,1,4,2,500,Regular,208
225360,Carlton,Dowd,Gen,Single,2,364890,0,1,4,2,500,Regular,206
225361,Caulfield,Drysdale,Gen,Single,2,359810,0,1,3,2,544,Regular,207
225362,Malvern,Woodland,Gen,Single,2,399110,1,1,4,2,544,Regular,267
225364,Ripponlea,Monet,Gen,Double,2,499600,1,1,4,2,220,Regular,207
225365,Caulfield,Drysdale,Gen,Single,2,626847,0,1,4,2,448,Regular,231
225366,Hawthorn,Monet,Gen,Double,2,713969,1,1,4,2,448,Regular,333
225367,Strathmore,Dowd,Gen,Single,2,632747,0,1,4,2,448,Regular,234
225371,Strathmore,Drysdale,Gen,Single,2,519307,0,1,4,2,448,Regular,251
225373,Malvern,Drysdale,Gen,Single,2,535647,0,1,4,2,498,Corner,234
225376,Deepdene,Drysdale,Gen,Single,2,508857,0,1,4,2,427,Corner,225
225377,Ashwood,Condor,Gen,Double,2,630927,1,1,4,2,476,Corner,352
225380,Carlton,Drysdale,Gen,Single,2,554377,0,1,3,2,415,Corner,178
225382,Malvern,Drysdale,Gen,Single,2,675577,0,1,4,2,611,Irregular,234
225385,Caulfield,Drysdale,Gen,Single,2,535217,0,1,3,2,412,Corner,207
225387,Kooyong,Drysdale,Gen,Single,2,554717,0,1,4,2,400,Regular,224
225388,Thornbury,Haring,Gen,Single,2,664367,0,1,4,2,540,Corner,251
225390,Malvern,Drysdale,Gen,Single,2,635177,0,1,4,2,501,Corner,234
225391,Strathmore,Haring,Gen,Single,2,617427,0,1,4,2,448,Regular,234
225392,Canterbury,Drysdale,Gen,Single,2,573520,0,1,4,2,437,Regular,234
225393,Caulfield,Drysdale,Gen,Single,2,573020,0,1,4,2,437,Regular,231
225394,Kooyong,Drysdale,Gen,Single,2,549487,0,1,4,2,376,Regular,211
225396,Strathmore,Drysdale,Gen,Single,2,573920,0,1,4,2,437,Regular,234
225397,Malvern,Drysdale,Gen,Single,2,586577,0,1,4,2,421,Regular,234
225398,Deepdene,Drysdale,Gen,Single,2,570200,0,1,4,2,437,Regular,225
225402,Cremorne,Drysdale,Gen,Single,2,537707,0,1,4,2,392,Regular,172
225403,Carlton,Drysdale,Gen,Single,2,570617,0,1,4,2,400,Regular,206
225404,Cremorne,Drysdale,Gen,Single,2,523437,0,1,4,2,447,Corner,172
225405,Kooyong,Haring,Gen,Single,2,565817,0,1,4,2,400,Regular,211
225406,Macleod,Drysdale,Gen,Single,2,620210,0,1,4,2,512,Regular,266
225407,Ormond,Drysdale,Gen,Single,2,622010,1,1,4,2,512,Regular,263
225408,Macleod,Drysdale,Gen,Single,2,668500,0,1,5,2,608,Regular,299
225409,Spotswood,Drysdale,Gen,Single,2,667330,1,1,4,2,608,Regular,284
225410,Parkville,Sunseeker,Gen,Single,2,561850,0,1,4,2,447,Corner,208
225411,Ripponlea,Monet,Gen,Double,2,609070,1,1,4,2,447,Corner,215
225412,Carlton,Drysdale,Gen,Single,2,564397,0,1,4,2,400,Regular,206
225414,Ripponlea,Condor,Gen,Double,2,570017,1,1,4,2,294,Regular,215
225415,Macleod,Drysdale,Gen,Single,2,596710,0,1,4,2,448,Regular,266
225416,Cremorne,Drysdale,Gen,Single,2,549497,0,1,4,2,392,Regular,172
225417,Spotswood,Drysdale,Gen,Single,2,605760,0,1,3,2,511,Corner,223
225418,Malvern,Drysdale,Gen,Single,2,641300,1,1,4,2,562,Regular,267
225419,Ripponlea,Condor,Gen,Double,2,568117,1,1,4,2,291,Regular,215
225421,Canterbury,Drysdale,Gen,Single,2,602300,0,1,4,2,448,Regular,250
225422,Carlton,Drysdale,Gen,Single,2,559500,0,1,4,2,400,Regular,218
225424,Caulfield,Drysdale,Gen,Single,2,605300,0,1,4,2,506,Corner,249
225425,Ripponlea,Condor,Gen,Double,2,626717,1,1,4,2,387,Corner,215
225426,Sandringham,Haring,Gen,Single,2,474727,0,1,3,2,263,Regular,151
225427,Ripponlea,Condor,Gen,Double,2,648617,1,1,4,2,403,Corner,215
225431,Ivanhoe,Dowd,Gen,Single,2,367780,0,1,3,2,511,Regular,207
225433,Collingwood,Arkley,Gen,Single,2,341470,0,1,3,2,644,Regular,172
225435,Malvern,Drysdale,Gen,Single,2,403770,1,1,4,2,653,Irregular,267
225436,Kensington,Haring,Gen,Single,2,387930,0,1,4,2,756,Irregular,213
225437,Camberwell,Dowd,Gen,Single,1,368850,1,1,4,2,731,Regular,189
225438,Ripponlea,Condor,Gen,Double,2,691060,1,1,4,2,315,Regular,215
225439,Cremorne,Arkley,Gen,Single,2,328760,0,1,4,2,408,Regular,172
225440,Carlton,Drysdale,Gen,Single,2,669630,0,1,4,2,350,Regular,206
225442,Ripponlea,Condor,Gen,Double,2,657070,1,1,4,2,294,Regular,215
225443,Collingwood,Nolan,Gen,Single,2,582320,0,1,3,2,294,Regular,172
225444,Kooyong,Drysdale,Gen,Single,2,747840,0,1,4,2,489,Corner,239
225445,Parkville,Sunseeker,Gen,Single,2,436250,0,1,4,2,998,Irregular,208
225449,Ivanhoe,Dowd,Gen,Single,2,408670,0,1,3,2,998,Irregular,179
225452,Macleod,Drysdale,Gen,Single,2,401630,0,1,4,2,681,Regular,238
225453,Carlton,Arkley,Gen,Single,2,387000,0,1,4,2,681,Regular,206
225454,Kooyong,Arkley,Gen,Single,2,412370,0,1,4,2,43,Corner,224
225455,Malvern,Woodland,Gen,Single,2,422690,0,1,4,2,43,Corner,234
225457,Carlton,Drysdale,Gen,Single,2,386550,0,1,3,2,998,Corner,178
225458,Deepdene,Arkley,Gen,Single,2,427060,0,1,4,2,998,Corner,246
225460,Caulfield,Haring,Gen,Single,2,410910,0,1,4,2,681,Irregular,231
225461,Canterbury,Woodland,Gen,Single,2,570650,0,1,4,2,392,Corner,234
225468,Ivanhoe,Drysdale,Gen,Single,2,646470,0,1,3,2,448,Regular,207
225469,Kooyong,Drysdale,Gen,Single,2,646840,0,1,4,2,448,Regular,211
225470,Caulfield,Drysdale,Gen,Single,2,656280,0,1,4,2,448,Regular,231
225471,Ashwood,Monet,Gen,Double,2,736440,1,1,4,2,448,Regular,298
225472,Fitzroy,Monet,Gen,Double,2,740600,1,1,4,2,448,Regular,323
225473,Hawthorn,Monet,Gen,Double,2,739900,1,1,4,2,448,Regular,333
225474,Ripponlea,Condor,Gen,Double,2,559600,1,1,4,2,293,Regular,215
225479,Hawthorn,Matisse,Gen,Double,2,704300,1,1,4,2,448,Regular,395
225480,Osborne,Heathland,Gen,Double,2,722000,0,1,5,2,448,Regular,416
225482,Portsea,Urban,Gen,Double,2,609850,1,1,4,2,421,Corner,298
225483,Malvern,Drysdale,Gen,Single,2,571027,0,1,4,2,448,Regular,234
225484,Camberwell,Drysdale,Gen,Single,1,609712,1,1,4,2,667,Corner,189
225485,Deepdene,Haring,Gen,Single,2,629712,0,1,4,2,680,Regular,225
225486,Macleod,Laing,Gen,Single,2,736012,0,1,5,2,962,Regular,299
225487,Ormond,Arkley,Gen,Single,2,722612,1,1,4,2,963,Regular,263
225488,Clifton,Arkley,Gen,Single,1,583912,0,1,2,2,667,Corner,130
225489,Elwood,Condor,Gen,Double,2,705912,1,1,4,2,667,Corner,274
225490,Thornbury,Haring,Gen,Single,2,649112,0,1,4,2,680,Regular,264
225492,Clifton,Drysdale,Gen,Single,1,387437,0,1,2,2,220,Regular,130
225495,Hawthorn,Streeton,Gen,Double,2,714212,1,1,4,2,680,Regular,333
225496,Macleod,Arkley,Gen,Single,2,616540,0,1,4,2,636,Regular,238
225497,Ormond,Drysdale,Gen,Single,2,616240,1,1,3,2,636,Regular,237
225498,Spotswood,Drysdale,Gen,Single,2,640440,1,1,4,2,636,Regular,284
225499,Cremorne,Drysdale,Gen,Single,2,541882,0,1,4,2,404,Corner,177
225500,Camberwell,Haring,Gen,Single,1,597882,1,1,4,2,471,Corner,174
225501,Ripponlea,Condor,Gen,Double,2,616392,1,1,4,2,404,Corner,207
225502,Elwood,Condor,Gen,Double,2,678552,1,1,3,2,471,Corner,239
225503,Spotswood,Lakeland,Gen,Single,2,709712,0,1,3,2,962,Regular,223
225504,Oakleigh,Matisse,Gen,Double,2,750612,1,1,4,2,962,Regular,204
225505,Clifton,Drysdale,Gen,Single,1,405060,0,1,2,2,220,Regular,130
225506,Albion,Monet,Gen,Double,1,514745,0,1,3,2,331,Corner,161
225507,Kingsbury,Monet,Gen,Double,1,515540,1,1,3,2,331,Corner,169
225508,Strathmore,Dowd,Gen,Single,2,710912,0,1,4,2,963,Regular,234
225509,Osborne,Heathland,Gen,Double,2,856612,0,1,5,2,963,Regular,454
225510,Deepdene,Dowd,Gen,Single,2,613940,0,1,4,2,636,Regular,225
225512,Portsea,Metropolitan,Gen,Double,2,694740,1,1,4,2,636,Regular,298
225514,Northcote,Nolan,Gen,Single,2,624740,0,1,4,2,636,Regular,250
225515,Fitzroy,Hester,Gen,Double,2,702640,1,1,4,2,636,Regular,323
225516,Thornbury,Drysdale,Gen,Single,2,628340,0,1,4,2,636,Regular,264
225518,Osborne,Heathland,Gen,Double,2,741340,0,1,5,2,636,Regular,416
225519,Malvern,Drysdale,Gen,Single,2,599500,0,1,4,2,448,Regular,234
225520,Albion,Condor,Gen,Double,1,493687,0,1,3,2,252,Regular,161
225521,Canterbury,Drysdale,Gen,Single,2,582220,0,1,4,2,424,Regular,234
225524,Alphington,Nolan,Gen,Single,2,546677,0,1,3,2,352,Regular,158
225526,Ivanhoe,Drysdale,Gen,Single,2,478620,0,1,3,2,485,Corner,179
225527,Oakleigh,Matisse,Gen,Double,2,649997,1,1,4,2,407,Regular,204
225528,Cremorne,Drysdale,Gen,Single,2,650387,0,1,4,2,420,Regular,172
225529,Macleod,Haring,Gen,Single,2,641207,0,1,4,2,496,Regular,238
225530,Sandringham,Arkley,Gen,Single,2,593137,0,1,3,2,375,Regular,151
225531,Carlton,Haring,Gen,Single,2,622837,0,1,4,2,375,Regular,206
225532,Fitzroy,Hester,Gen,Double,2,717067,1,1,4,2,448,Regular,323
225533,Macleod,Dowd,Gen,Single,2,772137,0,1,4,2,495,Regular,238
225534,Deepdene,Nolan,Gen,Single,2,681887,0,1,4,2,420,Regular,225
225535,Hawthorn,Condor,Gen,Double,2,762077,1,1,4,2,420,Regular,333
225536,Kooyong,Strider,Gen,Single,2,627437,0,1,4,2,375,Regular,211
225537,Ashwood,Orana,Gen,Double,2,716377,1,1,4,2,375,Regular,241
225538,Ormond,Laing,Gen,Single,2,631907,1,1,3,2,448,Regular,237
225539,Hawthorn,Monet,Gen,Double,2,716397,1,1,4,2,476,Regular,333
225543,Ivanhoe,Drysdale,Gen,Single,2,604737,0,1,3,2,375,Regular,179
225544,Williamstown,Haring,Gen,Single,2,663487,0,1,4,2,510,Regular,251
225545,Mckinnon,Heathland,Gen,Double,2,729667,1,1,4,2,375,Regular,307
225547,Deepdene,Strider,Gen,Single,2,534040,0,1,4,2,581,Corner,225
225548,Cremorne,Nolan,Gen,Single,2,634667,0,1,4,2,514,Regular,177
225549,Bellfield,Nolan,Gen,Single,1,552600,0,1,4,2,315,Regular,184
225550,Clifton,Drysdale,Gen,Single,1,475200,0,1,2,2,293,Regular,130
225551,Clifton,Nolan,Gen,Single,1,478200,0,1,2,2,293,Regular,130
225552,Clifton,Strider,Gen,Single,1,478700,0,1,2,2,293,Regular,130
225553,Clifton,Dowd,Gen,Single,1,480200,0,1,2,2,293,Regular,130
225554,Sandringham,Laing,Gen,Single,2,593250,0,1,3,2,375,Regular,151
225555,Ormond,Laing,Gen,Single,2,783637,1,1,4,2,495,Regular,263
225556,Fitzroy,Hester,Gen,Double,2,795860,1,1,4,2,448,Regular,323
225557,Portsea,Metropolitan,Gen,Double,2,921847,1,1,4,2,495,Regular,426
225558,Cremorne,Haring,Gen,Single,2,738000,0,1,4,2,512,Regular,177
225560,Cremorne,Drysdale,Gen,Single,2,466790,0,1,4,2,336,Regular,172
225561,Hawthorn,Monet,Gen,Double,2,706100,1,1,4,2,448,Regular,395
225562,Highton,Felix,Elements,Single,2,778000,0,1,4,2,846,Corner,269
225563,Camberwell,Drysdale,Gen,Single,1,478400,0,1,3,2,293,Regular,142
225564,Mandalay,Orana,Elements,Double,2,778600,0,1,4,5,448,Regular,410
225565,Clifton,Nolan,Gen,Single,1,478200,0,1,2,2,293,Regular,130
225566,Clifton,Strider,Gen,Single,1,478700,0,1,2,2,293,Regular,130
225567,Highton,Ivy,Elements,Single,2,649800,0,1,4,2,448,Regular,269
225568,Clifton,Strider,Gen,Single,1,478700,0,1,2,2,293,Regular,130
225569,Mandalay,Central,Elements,Double,2,817800,0,1,4,5,512,Regular,410
225570,Camberwell,Drysdale,Gen,Single,1,544687,0,1,3,2,315,Regular,160
225571,Ripponlea,Matisse,Gen,Double,2,626797,1,1,4,2,315,Regular,215
225572,Carlton,Nolan,Gen,Single,2,625837,0,1,4,2,375,Regular,206
225573,Ashwood,Monet,Gen,Double,2,713397,1,1,4,2,375,Regular,298
225574,Sandringham,Nolan,Gen,Single,2,511837,0,1,3,2,450,Corner,151
225575,Sandringham,Strider,Gen,Single,2,512337,0,1,3,2,450,Corner,151
225576,Alphington,Nolan,Gen,Single,2,605400,0,1,3,2,434,Corner,158
225577,Ashwood,Orana,Gen,Double,2,740000,1,1,4,2,434,Corner,298
225578,Carlton,Nolan,Gen,Single,2,613500,0,1,3,2,434,Corner,178
225579,Macleod,Drysdale,Gen,Single,2,632040,0,1,4,2,636,Regular,266
225580,Cremorne,Drysdale,Gen,Single,2,594982,0,1,4,2,450,Regular,172
225581,Portsea,Teatree,Gen,Double,2,779640,1,1,4,2,636,Regular,426
225583,Fitzroy,Condor,Gen,Double,2,707372,1,1,4,2,450,Regular,323
225584,Ormond,Dowd,Gen,Single,2,626240,1,1,3,2,636,Regular,237
225586,Ripponlea,Matisse,Gen,Double,2,703310,1,1,4,2,315,Regular,215
225587,Elwood,Monet,Gen,Double,2,707170,1,1,3,2,315,Regular,224
225588,Carlton,Laing,Gen,Single,2,559947,0,1,3,2,350,Regular,178
225589,Alphington,Dowd,Gen,Single,2,548677,0,1,3,2,352,Regular,158
225590,Macleod,Nolan,Gen,Single,2,628607,0,1,4,2,448,Regular,238
225591,Camberwell,Drysdale,Gen,Single,1,517765,0,1,3,2,336,Regular,160
225592,Camberwell,Strider,Gen,Single,1,521265,0,1,3,2,336,Regular,160
225593,Camberwell,Drysdale,Gen,Single,1,517765,0,1,3,2,336,Regular,160
225594,Camberwell,Dowd,Gen,Single,1,522765,0,1,3,2,336,Regular,160
225595,Camberwell,Arkley,Gen,Single,1,517765,0,1,3,2,336,Regular,160
225600,Alphington,Strider,Gen,Single,2,546915,0,1,3,2,387,Corner,153
225601,Alphington,Nolan,Gen,Single,2,546415,0,1,3,2,387,Corner,153
225602,Caulfield,Drysdale,Gen,Single,2,539864,0,1,3,2,392,Regular,207
225603,Ashwood,Condor,Gen,Double,2,600675,1,1,4,2,350,Regular,298
225604,Kooyong,Drysdale,Gen,Single,2,545627,0,1,4,2,400,Regular,211
